Strike Price,Historical_Volatility,risk-rate,Maturity,Call Option Price,Volatility
0.8,0.3747474747474747,0.05,1,0.2830390851353206,0.3747474747474747
0.8,0.3787878787878788,0.05,1,0.28410123616027094,0.3787878787878788
0.8,0.38282828282828285,0.05,1,0.28516888678099406,0.38282828282828285
0.8,0.3868686868686869,0.05,1,0.2862418745978148,0.3868686868686869
0.8,0.3909090909090909,0.05,1,0.28732004224260965,0.3909090909090909
0.8,0.39494949494949494,0.05,1,0.2884032371998777,0.39494949494949494
0.8,0.398989898989899,0.05,1,0.2894913116339921,0.398989898989899
0.8,0.40303030303030307,0.05,1,0.29058412222251473,0.40303030303030307
0.8,0.407070707070707,0.05,1,0.29168152999543295,0.407070707070707
0.8,0.4111111111111111,0.05,1,0.2927834001801741,0.4111111111111111
0.8,0.41515151515151516,0.05,1,0.29388960205224823,0.41515151515151516
0.8,0.4191919191919192,0.05,1,0.29500000879135546,0.4191919191919192
0.8,0.4232323232323232,0.05,1,0.29611449734280404,0.4232323232323232
0.8,0.42727272727272725,0.05,1,0.2972329482840683,0.42727272727272725
0.8,0.4313131313131313,0.05,1,0.29835524569632876,0.4313131313131313
0.8,0.4353535353535354,0.05,1,0.2994812770408275,0.4353535353535354
0.8,0.43939393939393945,0.05,1,0.3006109330398743,0.43939393939393945
0.8,0.4434343434343434,0.05,1,0.30174410756234854,0.4434343434343434
0.8,0.44747474747474747,0.05,1,0.3028806975135303,0.44747474747474747
0.8,0.45151515151515154,0.05,1,0.3040206027291127,0.45151515151515154
0.8,0.4555555555555556,0.05,1,0.30516372587323715,0.4555555555555556
0.8,0.45959595959595956,0.05,1,0.3063099723404062,0.45959595959595956
0.8,0.4636363636363636,0.05,1,0.30745925016112646,0.4636363636363636
0.8,0.4676767676767677,0.05,1,0.30861146991114297,0.4676767676767677
0.8,0.47171717171717176,0.05,1,0.30976654462412556,0.47171717171717176
0.8,0.4757575757575757,0.05,1,0.3109243897076751,0.4757575757575757
0.8,0.4797979797979798,0.05,1,0.31208492286252293,0.4797979797979798
0.8,0.48383838383838385,0.05,1,0.31324806400479543,0.48383838383838385
0.8,0.4878787878787879,0.05,1,0.3144137351912266,0.4878787878787879
0.8,0.491919191919192,0.05,1,0.3155818605472017,0.491919191919192
0.8,0.49595959595959593,0.05,1,0.3167523661975198,0.49595959595959593
0.8,0.5,0.05,1,0.31792518019976623,0.5
0.8040404040404041,0.1,0.05,1,0.23527162561130444,0.1
0.8040404040404041,0.10404040404040404,0.05,1,0.23531625799844025,0.10404040404040404
0.8040404040404041,0.10808080808080808,0.05,1,0.23537400001765674,0.10808080808080808
0.8040404040404041,0.11212121212121212,0.05,1,0.23544665601840276,0.11212121212121212
0.8040404040404041,0.11616161616161616,0.05,1,0.2355359164161671,0.11616161616161616
0.8040404040404041,0.1202020202020202,0.05,1,0.23564332656604936,0.1202020202020202
0.8040404040404041,0.12424242424242425,0.05,1,0.23577026627068898,0.12424242424242425
0.8040404040404041,0.12828282828282828,0.05,1,0.23591793857070098,0.12828282828282828
0.8040404040404041,0.13232323232323234,0.05,1,0.2360873661961903,0.13232323232323234
0.8040404040404041,0.13636363636363635,0.05,1,0.2362793940285719,0.13636363636363635
0.8040404040404041,0.14040404040404042,0.05,1,0.23649469603952855,0.14040404040404042
0.8040404040404041,0.14444444444444446,0.05,1,0.23673378536849587,0.14444444444444446
0.8040404040404041,0.1484848484848485,0.05,1,0.23699702642340392,0.1484848484848485
0.8040404040404041,0.15252525252525254,0.05,1,0.23728464811117922,0.15252525252525254
0.8040404040404041,0.15656565656565657,0.05,1,0.23759675750748632,0.15656565656565657
0.8040404040404041,0.1606060606060606,0.05,1,0.23793335345117506,0.1606060606060606
0.8040404040404041,0.16464646464646465,0.05,1,0.23829433969552216,0.16464646464646465
0.8040404040404041,0.1686868686868687,0.05,1,0.2386795373666255,0.1686868686868687
0.8040404040404041,0.17272727272727273,0.05,1,0.2390886965720852,0.17272727272727273
0.8040404040404041,0.17676767676767677,0.05,1,0.23952150707397513,0.17676767676767677
0.8040404040404041,0.1808080808080808,0.05,1,0.2399776079928143,0.1808080808080808
0.8040404040404041,0.18484848484848487,0.05,1,0.2404565965472638,0.18484848484848487
0.8040404040404041,0.18888888888888888,0.05,1,0.24095803586071396,0.18888888888888888
0.8040404040404041,0.19292929292929295,0.05,1,0.2414814618834067,0.19292929292929295
0.8040404040404041,0.19696969696969696,0.05,1,0.24202638948942035,0.19696969696969696
0.8040404040404041,0.20101010101010103,0.05,1,0.2425923178135012,0.20101010101010103
0.8040404040404041,0.20505050505050504,0.05,1,0.2431787348947122,0.20505050505050504
0.8040404040404041,0.2090909090909091,0.05,1,0.24378512169328737,0.2090909090909091
0.8040404040404041,0.21313131313131314,0.05,1,0.2444109555447398,0.21313131313131314
0.8040404040404041,0.21717171717171718,0.05,1,0.2450557131117974,0.21717171717171718
0.8040404040404041,0.22121212121212122,0.05,1,0.24571887289059646,0.22121212121212122
0.8040404040404041,0.22525252525252526,0.05,1,0.24639991732308342,0.22525252525252526
0.8040404040404041,0.2292929292929293,0.05,1,0.24709833456299546,0.2292929292929293
0.8040404040404041,0.23333333333333334,0.05,1,0.24781361993829032,0.23333333333333334
0.8040404040404041,0.23737373737373738,0.05,1,0.2485452771485568,0.23737373737373738
0.8040404040404041,0.24141414141414141,0.05,1,0.24929281923186952,0.24141414141414141
0.8040404040404041,0.24545454545454545,0.05,1,0.250055769331758,0.24545454545454545
0.8040404040404041,0.2494949494949495,0.05,1,0.2508336612914801,0.2494949494949495
0.8040404040404041,0.2535353535353535,0.05,1,0.25162604009961764,0.2535353535353535
0.8040404040404041,0.25757575757575757,0.05,1,0.2524324622081512,0.25757575757575757
0.8040404040404041,0.26161616161616164,0.05,1,0.2532524957415897,0.26161616161616164
0.8040404040404041,0.2656565656565657,0.05,1,0.25408572061342716,0.2656565656565657
0.8040404040404041,0.2696969696969697,0.05,1,0.25493172856415003,0.2696969696969697
0.8040404040404041,0.2737373737373737,0.05,1,0.2557901231331948,0.2737373737373737
0.8040404040404041,0.2777777777777778,0.05,1,0.2566605195756426,0.2777777777777778
0.8040404040404041,0.28181818181818186,0.05,1,0.25754254473301963,0.28181818181818186
0.8040404040404041,0.28585858585858587,0.05,1,0.25843583686632,0.28585858585858587
0.8040404040404041,0.2898989898989899,0.05,1,0.25934004545826084,0.2898989898989899
0.8040404040404041,0.29393939393939394,0.05,1,0.26025483099082647,0.29393939393939394
0.8040404040404041,0.297979797979798,0.05,1,0.26117986470330457,0.297979797979798
0.8040404040404041,0.302020202020202,0.05,1,0.26211482833528366,0.302020202020202
0.8040404040404041,0.30606060606060603,0.05,1,0.26305941385843834,0.30606060606060603
0.8040404040404041,0.3101010101010101,0.05,1,0.2640133232003602,0.3101010101010101
0.8040404040404041,0.31414141414141417,0.05,1,0.2649762679632165,0.31414141414141417
0.8040404040404041,0.3181818181818182,0.05,1,0.26594796913957774,0.3181818181818182
0.8040404040404041,0.3222222222222222,0.05,1,0.26692815682740334,0.3222222222222222
0.8040404040404041,0.32626262626262625,0.05,1,0.2679165699458379,0.32626262626262625
0.8040404040404041,0.3303030303030303,0.05,1,0.26891295595321185,0.3303030303030303
0.8040404040404041,0.3343434343434344,0.05,1,0.26991707056838365,0.3343434343434344
0.8040404040404041,0.3383838383838384,0.05,1,0.27092867749636784,0.3383838383838384
0.8040404040404041,0.3424242424242424,0.05,1,0.2719475481590079,0.3424242424242424
0.8040404040404041,0.3464646464646465,0.05,1,0.2729734614313011,0.3464646464646465
0.8040404040404041,0.35050505050505054,0.05,1,0.27400620338385495,0.35050505050505054
0.8040404040404041,0.3545454545454545,0.05,1,0.27504556703183836,0.3545454545454545
0.8040404040404041,0.35858585858585856,0.05,1,0.2760913520906949,0.35858585858585856
0.8040404040404041,0.36262626262626263,0.05,1,0.2771433647388091,0.36262626262626263
0.8040404040404041,0.3666666666666667,0.05,1,0.278201417387238,0.3666666666666667
0.8040404040404041,0.37070707070707076,0.05,1,0.27926532845657503,0.37070707070707076
0.8040404040404041,0.3747474747474747,0.05,1,0.280334922160948,0.3747474747474747
0.8040404040404041,0.3787878787878788,0.05,1,0.281410028299127,0.3787878787878788
0.8040404040404041,0.38282828282828285,0.05,1,0.28249048205267224,0.38282828282828285
0.8040404040404041,0.3868686868686869,0.05,1,0.2835761237910326,0.3868686868686869
0.8040404040404041,0.3909090909090909,0.05,1,0.2846667988834757,0.3909090909090909
0.8040404040404041,0.39494949494949494,0.05,1,0.28576235751771506,0.39494949494949494
0.8040404040404041,0.398989898989899,0.05,1,0.28686265452508575,0.398989898989899
0.8040404040404041,0.40303030303030307,0.05,1,0.28796754921210577,0.40303030303030307
0.8040404040404041,0.407070707070707,0.05,1,0.28907690519825646,0.407070707070707
0.8040404040404041,0.4111111111111111,0.05,1,0.29019059025980143,0.4111111111111111
0.8040404040404041,0.41515151515151516,0.05,1,0.2913084761794684,0.41515151515151516
0.8040404040404041,0.4191919191919192,0.05,1,0.2924304386018072,0.4191919191919192
0.8040404040404041,0.4232323232323232,0.05,1,0.29355635689404336,0.4232323232323232
0.8040404040404041,0.42727272727272725,0.05,1,0.2946861140122419,0.42727272727272725
0.8040404040404041,0.4313131313131313,0.05,1,0.2958195963725979,0.4313131313131313
0.8040404040404041,0.4353535353535354,0.05,1,0.2969566937276764,0.4353535353535354
0.8040404040404041,0.43939393939393945,0.05,1,0.2980972990474211,0.43939393939393945
0.8040404040404041,0.4434343434343434,0.05,1,0.29924130840475793,0.4434343434343434
0.8040404040404041,0.44747474747474747,0.05,1,0.3003886208656242,0.44747474747474747
0.8040404040404041,0.45151515151515154,0.05,1,0.3015391383832533,0.45151515151515154
0.8040404040404041,0.4555555555555556,0.05,1,0.30269276569655773,0.4555555555555556
0.8040404040404041,0.45959595959595956,0.05,1,0.3038494102324461,0.45959595959595956
0.8040404040404041,0.4636363636363636,0.05,1,0.305008982011927,0.4636363636363636
0.8040404040404041,0.4676767676767677,0.05,1,0.30617139355984757,0.4676767676767677
0.8040404040404041,0.47171717171717176,0.05,1,0.3073365598181237,0.47171717171717176
0.8040404040404041,0.4757575757575757,0.05,1,0.3085043980623252,0.4757575757575757
0.8040404040404041,0.4797979797979798,0.05,1,0.30967482782147954,0.4797979797979798
0.8040404040404041,0.48383838383838385,0.05,1,0.3108477708009655,0.48383838383838385
0.8040404040404041,0.4878787878787879,0.05,1,0.31202315080837467,0.4878787878787879
0.8040404040404041,0.491919191919192,0.05,1,0.3132008936822171,0.491919191919192
0.8040404040404041,0.49595959595959593,0.05,1,0.31438092722335986,0.49595959595959593
0.8040404040404041,0.5,0.05,1,0.31556318112908405,0.5
0.8080808080808082,0.1,0.05,1,0.23144589355551415,0.1
0.8080808080808082,0.10404040404040404,0.05,1,0.23149673452328456,0.10404040404040404
0.8080808080808082,0.10808080808080808,0.05,1,0.23156188551493184,0.10808080808080808
0.8080808080808082,0.11212121212121212,0.05,1,0.23164317050295857,0.11212121212121212
0.8080808080808082,0.11616161616161616,0.05,1,0.23174227437591177,0.11616161616161616
0.8080808080808082,0.1202020202020202,0.05,1,0.23186071539479147,0.1202020202020202
0.8080808080808082,0.12424242424242425,0.05,1,0.2319998286313525,0.12424242424242425
0.8080808080808082,0.12828282828282828,0.05,1,0.23216075867067476,0.12828282828282828
0.8080808080808082,0.13232323232323234,0.05,1,0.23234445971566475,0.13232323232323234
0.8080808080808082,0.13636363636363635,0.05,1,0.23255170130307967,0.13636363636363635
0.8080808080808082,0.14040404040404042,0.05,1,0.2327830780339729,0.14040404040404042
0.8080808080808082,0.14444444444444446,0.05,1,0.23303902196858106,0.14444444444444446
0.8080808080808082,0.1484848484848485,0.05,1,0.23331981659276468,0.1484848484848485
0.8080808080808082,0.15252525252525254,0.05,1,0.23362561150437144,0.15252525252525254
0.8080808080808082,0.15656565656565657,0.05,1,0.23395643718018155,0.15656565656565657
0.8080808080808082,0.1606060606060606,0.05,1,0.23431221936257762,0.1606060606060606
0.8080808080808082,0.16464646464646465,0.05,1,0.23469279274987775,0.16464646464646465
0.8080808080808082,0.1686868686868687,0.05,1,0.23509791378825984,0.1686868686868687
0.8080808080808082,0.17272727272727273,0.05,1,0.23552727245049188,0.17272727272727273
0.8080808080808082,0.17676767676767677,0.05,1,0.2359805029516917,0.17676767676767677
0.8080808080808082,0.1808080808080808,0.05,1,0.23645719339932203,0.1808080808080808
0.8080808080808082,0.18484848484848487,0.05,1,0.23695689440736123,0.18484848484848487
0.8080808080808082,0.18888888888888888,0.05,1,0.2374791267263201,0.18888888888888888
0.8080808080808082,0.19292929292929295,0.05,1,0.2380233879541761,0.19292929292929295
0.8080808080808082,0.19696969696969696,0.05,1,0.23858915840051975,0.19696969696969696
0.8080808080808082,0.20101010101010103,0.05,1,0.23917590617897044,0.20101010101010103
0.8080808080808082,0.20505050505050504,0.05,1,0.23978309160253153,0.20505050505050504
0.8080808080808082,0.2090909090909091,0.05,1,0.2404101709540386,0.2090909090909091
0.8080808080808082,0.21313131313131314,0.05,1,0.24105659969996007,0.21313131313131314
0.8080808080808082,0.21717171717171718,0.05,1,0.24172183521110557,0.21717171717171718
0.8080808080808082,0.22121212121212122,0.05,1,0.24240533904868145,0.22121212121212122
0.8080808080808082,0.22525252525252526,0.05,1,0.24310657886889997,0.22525252525252526
0.8080808080808082,0.2292929292929293,0.05,1,0.24382502999419553,0.2292929292929293
0.8080808080808082,0.23333333333333334,0.05,1,0.24456017669415586,0.23333333333333334
0.8080808080808082,0.23737373737373738,0.05,1,0.24531151321462707,0.23737373737373738
0.8080808080808082,0.24141414141414141,0.05,1,0.24607854458913647,0.24141414141414141
0.8080808080808082,0.24545454545454545,0.05,1,0.24686078726282568,0.24545454545454545
0.8080808080808082,0.2494949494949495,0.05,1,0.24765776955549368,0.2494949494949495
0.8080808080808082,0.2535353535353535,0.05,1,0.24846903198711268,0.2535353535353535
0.8080808080808082,0.25757575757575757,0.05,1,0.249294127486274,0.25757575757575757
0.8080808080808082,0.26161616161616164,0.05,1,0.2501326214994334,0.26161616161616164
0.8080808080808082,0.2656565656565657,0.05,1,0.2509840920165277,0.2656565656565657
0.8080808080808082,0.2696969696969697,0.05,1,0.2518481295264927,0.2696969696969697
0.8080808080808082,0.2737373737373737,0.05,1,0.2527243369144282,0.2737373737373737
0.8080808080808082,0.2777777777777778,0.05,1,0.2536123293105621,0.2777777777777778
0.8080808080808082,0.28181818181818186,0.05,1,0.25451173389979453,0.28181818181818186
0.8080808080808082,0.28585858585858587,0.05,1,0.25542218969937525,0.28585858585858587
0.8080808080808082,0.2898989898989899,0.05,1,0.2563433473112111,0.2898989898989899
0.8080808080808082,0.29393939393939394,0.05,1,0.2572748686543789,0.29393939393939394
0.8080808080808082,0.297979797979798,0.05,1,0.25821642668259714,0.297979797979798
0.8080808080808082,0.302020202020202,0.05,1,0.25916770509072495,0.302020202020202
0.8080808080808082,0.30606060606060603,0.05,1,0.26012839801373044,0.30606060606060603
0.8080808080808082,0.3101010101010101,0.05,1,0.2610982097210516,0.3101010101010101
0.8080808080808082,0.31414141414141417,0.05,1,0.26207685430880623,0.31414141414141417
0.8080808080808082,0.3181818181818182,0.05,1,0.26306405539191713,0.3181818181818182
0.8080808080808082,0.3222222222222222,0.05,1,0.2640595457978695,0.3222222222222222
0.8080808080808082,0.32626262626262625,0.05,1,0.2650630672635248,0.32626262626262625
0.8080808080808082,0.3303030303030303,0.05,1,0.26607437013615864,0.3303030303030303
0.8080808080808082,0.3343434343434344,0.05,1,0.2670932130796738,0.3343434343434344
0.8080808080808082,0.3383838383838384,0.05,1,0.2681193627867463,0.3383838383838384
0.8080808080808082,0.3424242424242424,0.05,1,0.26915259369750677,0.3424242424242424
0.8080808080808082,0.3464646464646465,0.05,1,0.27019268772521654,0.3464646464646465
0.8080808080808082,0.35050505050505054,0.05,1,0.2712394339892863,0.35050505050505054
0.8080808080808082,0.3545454545454545,0.05,1,0.27229262855587744,0.3545454545454545
0.8080808080808082,0.35858585858585856,0.05,1,0.2733520741862515,0.35858585858585856
0.8080808080808082,0.36262626262626263,0.05,1,0.2744175800929525,0.36262626262626263
0.8080808080808082,0.3666666666666667,0.05,1,0.2754889617038543,0.3666666666666667
0.8080808080808082,0.37070707070707076,0.05,1,0.2765660404340501,0.37070707070707076
0.8080808080808082,0.3747474747474747,0.05,1,0.27764864346552365,0.3747474747474747
0.8080808080808082,0.3787878787878788,0.05,1,0.2787366035345049,0.3787878787878788
0.8080808080808082,0.38282828282828285,0.05,1,0.2798297587263844,0.38282828282828285
0.8080808080808082,0.3868686868686869,0.05,1,0.2809279522780438,0.3868686868686869
0.8080808080808082,0.3909090909090909,0.05,1,0.2820310323874333,0.3909090909090909
0.8080808080808082,0.39494949494949494,0.05,1,0.28313885203022016,0.39494949494949494
0.8080808080808082,0.398989898989899,0.05,1,0.2842512687833193,0.398989898989899
0.8080808080808082,0.40303030303030307,0.05,1,0.2853681446551095,0.40303030303030307
0.8080808080808082,0.407070707070707,0.05,1,0.28648934592213116,0.407070707070707
0.8080808080808082,0.4111111111111111,0.05,1,0.28761474297206513,0.4111111111111111
0.8080808080808082,0.41515151515151516,0.05,1,0.28874421015278184,0.41515151515151516
0.8080808080808082,0.4191919191919192,0.05,1,0.2898776256272576,0.4191919191919192
0.8080808080808082,0.4232323232323232,0.05,1,0.2910148712341527,0.4232323232323232
0.8080808080808082,0.42727272727272725,0.05,1,0.2921558323538459,0.42727272727272725
0.8080808080808082,0.4313131313131313,0.05,1,0.29330039777972916,0.4313131313131313
0.8080808080808082,0.4353535353535354,0.05,1,0.2944484595945658,0.4353535353535354
0.8080808080808082,0.43939393939393945,0.05,1,0.29559991305171823,0.43939393939393945
0.8080808080808082,0.4434343434343434,0.05,1,0.29675465646106025,0.4434343434343434
0.8080808080808082,0.44747474747474747,0.05,1,0.2979125910793921,0.44747474747474747
0.8080808080808082,0.45151515151515154,0.05,1,0.2990736210051799,0.45151515151515154
0.8080808080808082,0.4555555555555556,0.05,1,0.3002376530774484,0.4555555555555556
0.8080808080808082,0.45959595959595956,0.05,1,0.30140459677866166,0.45959595959595956
0.8080808080808082,0.4636363636363636,0.05,1,0.30257436414143135,0.4636363636363636
0.8080808080808082,0.4676767676767677,0.05,1,0.3037468696588959,0.4676767676767677
0.8080808080808082,0.47171717171717176,0.05,1,0.3049220301986229,0.47171717171717176
0.8080808080808082,0.4757575757575757,0.05,1,0.3060997649198903,0.4757575757575757
0.8080808080808082,0.4797979797979798,0.05,1,0.3072799951942069,0.4797979797979798
0.8080808080808082,0.48383838383838385,0.05,1,0.308462644528939,0.48383838383838385
0.8080808080808082,0.4878787878787879,0.05,1,0.3096476384939173,0.4878787878787879
0.8080808080808082,0.491919191919192,0.05,1,0.31083490465089686,0.491919191919192
0.8080808080808082,0.49595959595959593,0.05,1,0.3120243724857558,0.49595959595959593
0.8080808080808082,0.5,0.05,1,0.31321597334331597,0.5
0.8121212121212121,0.1,0.05,1,0.22762290667665241,0.1
0.8121212121212121,0.10404040404040404,0.05,1,0.2276806444209114,0.10404040404040404
0.8121212121212121,0.10808080808080808,0.05,1,0.22775394876904353,0.10808080808080808
0.8121212121212121,0.11212121212121212,0.05,1,0.22784465054858982,0.11212121212121212
0.8121212121212121,0.11616161616161616,0.05,1,0.22795441634752123,0.11616161616161616
0.8121212121212121,0.1202020202020202,0.05,1,0.2280847251565412,0.1202020202020202
0.8121212121212121,0.12424242424242425,0.05,1,0.228236856146394,0.12424242424242425
0.8121212121212121,0.12828282828282828,0.05,1,0.2284118855256081,0.12828282828282828
0.8121212121212121,0.13232323232323234,0.05,1,0.2286106904099704,0.13232323232323234
0.8121212121212121,0.13636363636363635,0.05,1,0.22883395780748295,0.13636363636363635
0.8121212121212121,0.14040404040404042,0.05,1,0.22908219708743782,0.14040404040404042
0.8121212121212121,0.14444444444444446,0.05,1,0.22935575459651725,0.14444444444444446
0.8121212121212121,0.1484848484848485,0.05,1,0.2296548293701557,0.1484848484848485
0.8121212121212121,0.15252525252525254,0.05,1,0.22997948914319366,0.15252525252525254
0.8121212121212121,0.15656565656565657,0.05,1,0.23032968608134308,0.15656565656565657
0.8121212121212121,0.1606060606060606,0.05,1,0.23070527183267597,0.1606060606060606
0.8121212121212121,0.16464646464646465,0.05,1,0.2311060116388558,0.16464646464646465
0.8121212121212121,0.1686868686868687,0.05,1,0.2315315973537243,0.1686868686868687
0.8121212121212121,0.17272727272727273,0.05,1,0.23198165929738457,0.17272727272727273
0.8121212121212121,0.17676767676767677,0.05,1,0.23245577693220842,0.17676767676767677
0.8121212121212121,0.1808080808080808,0.05,1,0.23295348838791485,0.1808080808080808
0.8121212121212121,0.18484848484848487,0.05,1,0.2334742988899925,0.18484848484848487
0.8121212121212121,0.18888888888888888,0.05,1,0.23401768816260038,0.18888888888888888
0.8121212121212121,0.19292929292929295,0.05,1,0.23458311688634748,0.19292929292929295
0.8121212121212121,0.19696969696969696,0.05,1,0.23517003229512823,0.19696969696969696
0.8121212121212121,0.20101010101010103,0.05,1,0.23577787299612385,0.20101010101010103
0.8121212121212121,0.20505050505050504,0.05,1,0.23640607309439654,0.20505050505050504
0.8121212121212121,0.2090909090909091,0.05,1,0.23705406569914855,0.2090909090909091
0.8121212121212121,0.21313131313131314,0.05,1,0.23772128588337083,0.21313131313131314
0.8121212121212121,0.21717171717171718,0.05,1,0.23840717316276283,0.21717171717171718
0.8121212121212121,0.22121212121212122,0.05,1,0.23911117355380374,0.22121212121212122
0.8121212121212121,0.22525252525252526,0.05,1,0.23983274126495946,0.22525252525252526
0.8121212121212121,0.2292929292929293,0.05,1,0.24057134006934255,0.2292929292929293
0.8121212121212121,0.23333333333333334,0.05,1,0.24132644440183093,0.23333333333333334
0.8121212121212121,0.23737373737373738,0.05,1,0.24209754021872876,0.23737373737373738
0.8121212121212121,0.24141414141414141,0.05,1,0.24288412565355966,0.24141414141414141
0.8121212121212121,0.24545454545454545,0.05,1,0.24368571149849627,0.24545454545454545
0.8121212121212121,0.2494949494949495,0.05,1,0.2445018215372753,0.2494949494949495
0.8121212121212121,0.2535353535353535,0.05,1,0.24533199275215967,0.2535353535353535
0.8121212121212121,0.25757575757575757,0.05,1,0.24617577542459945,0.25757575757575757
0.8121212121212121,0.26161616161616164,0.05,1,0.24703273314666063,0.26161616161616164
0.8121212121212121,0.2656565656565657,0.05,1,0.2479024427580152,0.2656565656565657
0.8121212121212121,0.2696969696969697,0.05,1,0.24878449422127846,0.2696969696969697
0.8121212121212121,0.2737373737373737,0.05,1,0.24967849044672563,0.2737373737373737
0.8121212121212121,0.2777777777777778,0.05,1,0.25058404707588466,0.2777777777777778
0.8121212121212121,0.28181818181818186,0.05,1,0.25150079223214716,0.28181818181818186
